Case ID,Country,Crime Type,Reason for Crime,Year,Reported Cases
1893,Brazil,Data Breach,Financial Gain,2003,3886
1915,Nigeria,Data Breach,Espionage,2021,1332
1928,India,Data Breach,Espionage,2015,3416
1932,China,Data Breach,Unemployment,2011,4486
1957,Canada,Data Breach,Unemployment,2014,2171
1970,United States,Data Breach,Peer Influence,2021,2189
1976,India,Data Breach,Peer Influence,2002,486
1979,Germany,Data Breach,Espionage,2015,1655
1986,Germany,Data Breach,Peer Influence,2023,4102
2002,South Africa,Data Breach,Peer Influence,2003,1569
2003,China,Data Breach,Financial Gain,2005,2789
2004,Brazil,Data Breach,Peer Influence,2018,4781
2006,India,Data Breach,Political Motive,2008,3986
2014,Germany,Data Breach,Challenge,2009,4330
2021,United Kingdom,Data Breach,Revenge,2022,3342
2054,Australia,Data Breach,Peer Influence,2020,2156
2062,Brazil,Data Breach,Organized Crime,2000,277
2066,Australia,Data Breach,Political Motive,2016,1409
2067,China,Data Breach,Challenge,2005,3802
2070,Australia,Data Breach,Challenge,2020,3809
2075,China,Data Breach,Espionage,2022,1727
2076,Germany,Data Breach,Organized Crime,2010,749
2082,United States,Data Breach,Espionage,2001,147
2083,Germany,Data Breach,Revenge,2003,1986
2098,India,Data Breach,Revenge,2017,2915
2110,India,Data Breach,Revenge,2016,4554
2114,Germany,Data Breach,Challenge,2008,4391
2115,Australia,Data Breach,Revenge,2015,4621
2122,Russia,Data Breach,Challenge,2003,1488
2123,United States,Data Breach,Organized Crime,2004,1846
2134,South Africa,Data Breach,Espionage,2004,4982
2138,China,Data Breach,Organized Crime,2008,4416
2140,Brazil,Data Breach,Financial Gain,2001,1071
2152,Australia,Data Breach,Espionage,2021,4131
2159,China,Data Breach,Revenge,2022,342
2160,Brazil,Data Breach,Peer Influence,2001,4196
2162,Germany,Data Breach,Revenge,2019,4548
2164,South Africa,Data Breach,Revenge,2017,3550
2165,United Kingdom,Data Breach,Espionage,2009,2569
2180,India,Data Breach,Financial Gain,2008,3420
2209,China,Data Breach,Unemployment,2015,583
2220,Nigeria,Data Breach,Political Motive,2008,3299
2244,Nigeria,Data Breach,Peer Influence,2010,4930
2248,Brazil,Data Breach,Espionage,2020,444
2250,Brazil,Data Breach,Unemployment,2001,1148
2265,Canada,Data Breach,Espionage,2022,1136
2268,Australia,Data Breach,Financial Gain,2013,367
2272,Brazil,Data Breach,Organized Crime,2009,1196
2287,Canada,Data Breach,Challenge,2012,1639
2295,Russia,Data Breach,Revenge,2023,4532
2341,China,Data Breach,Challenge,2013,4192
2346,Nigeria,Data Breach,Peer Influence,2003,4250
2352,Canada,Data Breach,Political Motive,2008,2442
2360,Brazil,Data Breach,Unemployment,2022,812
2366,United Kingdom,Data Breach,Financial Gain,2008,460
2368,Germany,Data Breach,Revenge,2018,1331
2375,India,Data Breach,Peer Influence,2003,2014
2380,Canada,Data Breach,Political Motive,2008,4351
2393,Russia,Data Breach,Political Motive,2019,4354
2398,Germany,Data Breach,Political Motive,2014,2993
2405,United Kingdom,Data Breach,Organized Crime,2023,1925
2423,Germany,Data Breach,Financial Gain,2013,4748
2438,Germany,Data Breach,Political Motive,2020,1964
2452,United Kingdom,Data Breach,Revenge,2015,2557
2460,South Africa,Data Breach,Revenge,2013,3268
2464,United States,Data Breach,Financial Gain,2009,1461
2475,United States,Data Breach,Revenge,2006,2852
2481,Canada,Data Breach,Political Motive,2014,2770
2487,Canada,Data Breach,Espionage,2017,1877
2497,South Africa,Data Breach,Financial Gain,2016,3363
2514,Nigeria,Data Breach,Challenge,2021,1190
2520,South Africa,Data Breach,Revenge,2006,3511
2521,India,Data Breach,Revenge,2007,4992
2538,Germany,Data Breach,Political Motive,2011,3683
2557,Australia,Data Breach,Organized Crime,2018,294
2613,South Africa,Data Breach,Revenge,2016,3715
2618,United Kingdom,Data Breach,Unemployment,2020,286
2624,India,Data Breach,Peer Influence,2020,3627
2628,Russia,Data Breach,Financial Gain,2023,617
2636,South Africa,Data Breach,Organized Crime,2015,4783
2641,Australia,Data Breach,Challenge,2003,3985
2647,Nigeria,Data Breach,Organized Crime,2004,3035
2667,Nigeria,Data Breach,Unemployment,2013,2360
2674,United Kingdom,Data Breach,Challenge,2021,2828
2676,Nigeria,Data Breach,Unemployment,2009,3394
2678,Nigeria,Data Breach,Political Motive,2011,1793
2687,India,Data Breach,Revenge,2020,4358
2694,Brazil,Data Breach,Espionage,2023,3058
2697,China,Data Breach,Organized Crime,2008,4032
2714,Russia,Data Breach,Financial Gain,2008,980
2716,United States,Data Breach,Organized Crime,2023,527
2719,Brazil,Data Breach,Revenge,2020,4976
2723,United States,Data Breach,Financial Gain,2004,2245
2729,United States,Data Breach,Revenge,2013,3712
2731,Germany,Data Breach,Unemployment,2010,2379
2736,Brazil,Data Breach,Unemployment,2004,2621
2746,Nigeria,Data Breach,Organized Crime,2003,34
2751,Germany,Data Breach,Political Motive,2020,4779
2752,Germany,Data Breach,Financial Gain,2017,4025
2757,Germany,Data Breach,Unemployment,2006,4121
2758,Russia,Data Breach,Organized Crime,2008,3313
2771,Germany,Data Breach,Revenge,2015,4769
2773,Australia,Data Breach,Challenge,2018,3913
2775,United States,Data Breach,Financial Gain,2009,4203
2794,China,Data Breach,Challenge,2021,2835
2819,United Kingdom,Data Breach,Revenge,2022,3968
2821,Russia,Data Breach,Challenge,2000,2935
2830,Nigeria,Data Breach,Peer Influence,2018,3781
2846,China,Data Breach,Challenge,2002,3427
2847,Germany,Data Breach,Organized Crime,2001,2317
2874,India,Data Breach,Organized Crime,2001,2188
2878,Australia,Data Breach,Financial Gain,2007,1678
2885,India,Data Breach,Challenge,2004,683
2887,Brazil,Data Breach,Political Motive,2016,2634
2895,India,Data Breach,Peer Influence,2007,4920
2896,Nigeria,Data Breach,Espionage,2005,195
2900,United States,Data Breach,Peer Influence,2003,186
2901,India,Data Breach,Organized Crime,2014,4733
2931,China,Data Breach,Organized Crime,2016,3925
2933,Australia,Data Breach,Organized Crime,2006,1114
2940,Australia,Data Breach,Unemployment,2001,209
2954,United Kingdom,Data Breach,Unemployment,2019,41
2963,Russia,Data Breach,Organized Crime,2018,3611
2969,Australia,Data Breach,Peer Influence,2002,1427
2970,Australia,Data Breach,Unemployment,2023,722
2971,Russia,Data Breach,Political Motive,2007,1635
2979,Nigeria,Data Breach,Challenge,2008,2797
2993,United States,Data Breach,Financial Gain,2016,1276
2997,India,Data Breach,Challenge,2008,3777
3005,Australia,Data Breach,Espionage,2010,3374
3019,United Kingdom,Data Breach,Unemployment,2020,253
3040,South Africa,Data Breach,Espionage,2015,4777
3042,Germany,Data Breach,Organized Crime,2018,3435
3043,Brazil,Data Breach,Unemployment,2009,306
3047,India,Data Breach,Unemployment,2020,2131
3058,Brazil,Data Breach,Espionage,2002,3752
3064,Australia,Data Breach,Unemployment,2001,3864
3076,United Kingdom,Data Breach,Financial Gain,2006,4974
3080,Germany,Data Breach,Revenge,2006,2327
3085,South Africa,Data Breach,Peer Influence,2010,2381
3096,Germany,Data Breach,Peer Influence,2011,2498
3108,Nigeria,Data Breach,Financial Gain,2012,3638
3122,Canada,Data Breach,Espionage,2001,1900
3144,United States,Data Breach,Political Motive,2010,57
3154,India,Data Breach,Challenge,2011,3079
3167,Germany,Data Breach,Peer Influence,2022,3324
3168,China,Data Breach,Espionage,2012,3448
3182,Canada,Data Breach,Challenge,2004,1726
3201,Canada,Data Breach,Political Motive,2003,163
3203,India,Data Breach,Organized Crime,2019,1935
3205,India,Data Breach,Unemployment,2001,518
3213,South Africa,Data Breach,Unemployment,2013,2752
3234,China,Data Breach,Revenge,2007,3022
3254,Russia,Data Breach,Espionage,2012,4865
3255,China,Data Breach,Revenge,2011,36
3270,South Africa,Data Breach,Political Motive,2000,1347
3273,South Africa,Data Breach,Challenge,2013,2357
3278,Brazil,Data Breach,Challenge,2012,1763
3288,Canada,Data Breach,Financial Gain,2018,2551
3312,Germany,Data Breach,Revenge,2008,3860
3314,Germany,Data Breach,Unemployment,2010,974
3320,Russia,Data Breach,Peer Influence,2017,2730
3330,Germany,Data Breach,Political Motive,2006,3184
3354,Canada,Data Breach,Challenge,2016,2256
3370,China,Data Breach,Challenge,2018,4647
3376,Australia,Data Breach,Organized Crime,2019,3435
3403,Australia,Data Breach,Organized Crime,2004,992
3412,India,Data Breach,Challenge,2004,4468
3434,Canada,Data Breach,Unemployment,2014,3374
3443,Germany,Data Breach,Organized Crime,2008,1211
3462,Brazil,Data Breach,Financial Gain,2013,4778
3463,South Africa,Data Breach,Political Motive,2016,1019
3466,Germany,Data Breach,Political Motive,2006,4669
3468,Germany,Data Breach,Political Motive,2015,3940
3472,United Kingdom,Data Breach,Revenge,2003,3255
3473,India,Data Breach,Espionage,2014,454
3515,Nigeria,Data Breach,Espionage,2003,2727
3516,China,Data Breach,Unemployment,2020,97
3520,China,Data Breach,Organized Crime,2022,1697
3526,United Kingdom,Data Breach,Organized Crime,2013,282
3529,South Africa,Data Breach,Financial Gain,2023,2874
3537,Russia,Data Breach,Organized Crime,2006,520
3546,India,Data Breach,Political Motive,2017,810
3548,Canada,Data Breach,Challenge,2021,3410
3558,Canada,Data Breach,Financial Gain,2023,2994
3565,Russia,Data Breach,Financial Gain,2016,4255
3567,India,Data Breach,Espionage,2012,1236
3569,Australia,Data Breach,Financial Gain,2015,1108
3574,Brazil,Data Breach,Organized Crime,2000,3123
3592,Australia,Data Breach,Political Motive,2017,3271
3602,United Kingdom,Data Breach,Espionage,2012,3665
3620,Australia,Data Breach,Financial Gain,2013,3288
3651,Brazil,Data Breach,Political Motive,2020,4017
3653,Australia,Data Breach,Espionage,2017,4472
3655,United Kingdom,Data Breach,Political Motive,2019,3646
3658,China,Data Breach,Political Motive,2007,2626
3664,Nigeria,Data Breach,Challenge,2000,1846
3675,Brazil,Data Breach,Espionage,2017,2853
3683,China,Data Breach,Political Motive,2019,2201
3685,South Africa,Data Breach,Financial Gain,2015,2046
3704,Brazil,Data Breach,Challenge,2016,3357
3705,Nigeria,Data Breach,Peer Influence,2007,3362
3724,India,Data Breach,Espionage,2021,2502
3728,Germany,Data Breach,Organized Crime,2021,24
3730,South Africa,Data Breach,Challenge,2002,2249
3742,Germany,Data Breach,Revenge,2009,4653
3761,Russia,Data Breach,Unemployment,2015,4049
3763,Brazil,Data Breach,Peer Influence,2007,753
3779,India,Data Breach,Peer Influence,2008,2933
3781,Brazil,Data Breach,Political Motive,2016,45
3789,Germany,Data Breach,Peer Influence,2006,290
3793,United States,Data Breach,Organized Crime,2023,608
3827,Australia,Data Breach,Espionage,2021,2553
3839,South Africa,Data Breach,Organized Crime,2022,851
3851,United Kingdom,Data Breach,Unemployment,2014,2806
3863,India,Data Breach,Revenge,2003,3174
3868,Australia,Data Breach,Political Motive,2004,181
3876,Canada,Data Breach,Peer Influence,2012,4609
3882,China,Data Breach,Political Motive,2003,2906
3888,Russia,Data Breach,Peer Influence,2001,3722
3918,Canada,Data Breach,Political Motive,2018,3625
3934,Australia,Data Breach,Financial Gain,2012,2282
3936,United Kingdom,Data Breach,Revenge,2002,1826
3941,Germany,Data Breach,Revenge,2005,4969
3947,Germany,Data Breach,Espionage,2003,461
3953,Canada,Data Breach,Financial Gain,2017,2677
3954,United States,Data Breach,Peer Influence,2010,4985
3955,Brazil,Data Breach,Unemployment,2023,1400
3964,Brazil,Data Breach,Espionage,2003,1250
3983,United Kingdom,Data Breach,Financial Gain,2012,2224
3989,Australia,Data Breach,Organized Crime,2018,1848
3998,Russia,Data Breach,Peer Influence,2004,4432
4006,China,Data Breach,Challenge,2023,2531
4025,China,Data Breach,Revenge,2018,3370
4035,United Kingdom,Data Breach,Organized Crime,2010,90
4059,United Kingdom,Data Breach,Political Motive,2002,1956
4062,Brazil,Data Breach,Political Motive,2023,4892
4068,Canada,Data Breach,Challenge,2019,3424
4074,Brazil,Data Breach,Peer Influence,2002,64
4075,Nigeria,Data Breach,Challenge,2003,4812
4078,Brazil,Data Breach,Political Motive,2020,2265
4082,Russia,Data Breach,Challenge,2016,2652
4090,Canada,Data Breach,Peer Influence,2012,4995
4107,Brazil,Data Breach,Financial Gain,2022,716
4125,Australia,Data Breach,Peer Influence,2004,657
4127,Germany,Data Breach,Organized Crime,2000,1686
4144,South Africa,Data Breach,Financial Gain,2007,3073
4145,Germany,Data Breach,Revenge,2005,118
4146,Nigeria,Data Breach,Financial Gain,2003,4895
4152,India,Data Breach,Challenge,2003,2713
4162,United States,Data Breach,Peer Influence,2006,4118
4166,United States,Data Breach,Espionage,2022,3170
4173,India,Data Breach,Espionage,2023,2581
4191,United Kingdom,Data Breach,Peer Influence,2021,2145
4199,Nigeria,Data Breach,Challenge,2014,3532
4208,Russia,Data Breach,Peer Influence,2022,4106
4213,China,Data Breach,Financial Gain,2022,1582
4214,Nigeria,Data Breach,Espionage,2022,204
4226,Brazil,Data Breach,Political Motive,2011,4888
4231,Germany,Data Breach,Revenge,2002,1079
4237,Nigeria,Data Breach,Financial Gain,2004,4833
4243,China,Data Breach,Peer Influence,2009,4750
4262,Australia,Data Breach,Political Motive,2022,4499
4263,Russia,Data Breach,Challenge,2020,1152
4277,United States,Data Breach,Financial Gain,2011,4686
4280,India,Data Breach,Challenge,2002,2555
4291,India,Data Breach,Espionage,2015,4835
4299,Nigeria,Data Breach,Challenge,2005,4866
4304,Brazil,Data Breach,Challenge,2020,4672
4314,Brazil,Data Breach,Political Motive,2016,2613
4315,South Africa,Data Breach,Challenge,2008,3442
4325,Russia,Data Breach,Revenge,2003,3048
4347,United States,Data Breach,Challenge,2001,1205
4355,Canada,Data Breach,Political Motive,2003,418
4364,India,Data Breach,Political Motive,2003,3242
4372,China,Data Breach,Organized Crime,2006,4803
4376,United States,Data Breach,Unemployment,2021,2597
4382,Australia,Data Breach,Espionage,2012,861
4392,Russia,Data Breach,Espionage,2019,853
4393,Canada,Data Breach,Peer Influence,2020,658
4394,United States,Data Breach,Challenge,2018,4832
4435,Canada,Data Breach,Espionage,2021,3563
4442,India,Data Breach,Financial Gain,2004,4759
4443,India,Data Breach,Challenge,2006,4395
4448,India,Data Breach,Espionage,2000,382
4452,Brazil,Data Breach,Peer Influence,2003,911
4460,Germany,Data Breach,Unemployment,2016,3199
4465,Russia,Data Breach,Political Motive,2018,2910
4482,Russia,Data Breach,Challenge,2002,2889
4487,Australia,Data Breach,Political Motive,2007,931
4505,Nigeria,Data Breach,Organized Crime,2012,1881
4507,Australia,Data Breach,Unemployment,2022,2175
4511,Germany,Data Breach,Espionage,2004,4755
4544,Russia,Data Breach,Organized Crime,2020,2543
4551,Nigeria,Data Breach,Peer Influence,2022,662
4563,Australia,Data Breach,Financial Gain,2019,898
4584,Russia,Data Breach,Espionage,2015,4696
4602,Canada,Data Breach,Revenge,2010,4477
4606,Germany,Data Breach,Challenge,2021,2096
4608,United Kingdom,Data Breach,Financial Gain,2004,1046
4609,India,Data Breach,Unemployment,2006,67
4613,Nigeria,Data Breach,Financial Gain,2014,796
4614,Russia,Data Breach,Political Motive,2001,1240
4615,Nigeria,Data Breach,Financial Gain,2017,3635
4619,India,Data Breach,Espionage,2019,360
4636,United Kingdom,Data Breach,Unemployment,2022,2961
4644,United States,Data Breach,Financial Gain,2023,3374
4655,Brazil,Data Breach,Political Motive,2015,2951
4656,China,Data Breach,Political Motive,2000,3773
4658,Australia,Data Breach,Financial Gain,2000,3413
4680,Brazil,Data Breach,Financial Gain,2003,1443
4688,United States,Data Breach,Peer Influence,2000,2959
4708,China,Data Breach,Revenge,2014,246
4714,Brazil,Data Breach,Challenge,2023,4488
4724,Canada,Data Breach,Challenge,2014,2356
1,India,Social Engineering,Challenge,2007,1076
5,Brazil,Social Engineering,Unemployment,2005,4646
24,Canada,Social Engineering,Organized Crime,2013,1784
33,Nigeria,Social Engineering,Political Motive,2000,694
36,South Africa,Social Engineering,Challenge,2015,3759
45,Canada,Social Engineering,Revenge,2019,1421
59,China,Social Engineering,Organized Crime,2018,2210
60,United States,Social Engineering,Organized Crime,2011,382
64,Canada,Social Engineering,Challenge,2011,574
69,Russia,Social Engineering,Espionage,2017,2834
71,Germany,Social Engineering,Political Motive,2011,2475
73,Nigeria,Social Engineering,Financial Gain,2011,133
82,United States,Social Engineering,Unemployment,2011,4844
83,Brazil,Social Engineering,Unemployment,2004,838
94,United Kingdom,Social Engineering,Challenge,2021,349
100,Brazil,Social Engineering,Challenge,2006,1106
103,United States,Social Engineering,Political Motive,2011,378
104,China,Social Engineering,Financial Gain,2000,2089
110,Germany,Social Engineering,Political Motive,2021,4876
114,Canada,Social Engineering,Espionage,2008,647
124,United Kingdom,Social Engineering,Challenge,2015,3564
137,Germany,Social Engineering,Financial Gain,2011,1014
146,Brazil,Social Engineering,Challenge,2002,4370
148,India,Social Engineering,Unemployment,2015,789
156,India,Social Engineering,Espionage,2008,324
159,United Kingdom,Social Engineering,Challenge,2010,2917
160,Canada,Social Engineering,Political Motive,2004,4049
164,United Kingdom,Social Engineering,Challenge,2022,755
167,Nigeria,Social Engineering,Revenge,2014,4392
172,Brazil,Social Engineering,Peer Influence,2019,4190
175,Australia,Social Engineering,Challenge,2014,1847
178,Nigeria,Social Engineering,Revenge,2020,508
185,Germany,Social Engineering,Political Motive,2013,1254
205,Germany,Social Engineering,Financial Gain,2010,2886
206,United Kingdom,Social Engineering,Peer Influence,2006,4382
208,Canada,Social Engineering,Espionage,2002,2365
234,South Africa,Social Engineering,Organized Crime,2009,408
243,India,Social Engineering,Political Motive,2000,883
